FECHA_MUESTRA;FECHA_CORTE;DEPARTAMENTO;PROVINCIA;DISTRITO;UBIGUEO_ESTABLECIMIENTO;IPRESS;CATEGORIA;CLAS;UNIDAD_EJECUTORA;RENAES;Mes;PERIODO;F_VIO;M_VIO;5_VIO;6_11_VIO;12_14_VIO;15_17_VIO;18_29_VIO;30_59_VIO;60_VIO;VIO_PSICO;VIO_FISI;VIO_SEX
20243103;20240418;PIURA;PIURA;TAMBO GRANDE;200114;LAS MONICAS;I-1;NINGUN CLAS;SALUD LUCIANO CASTILLO COLONNA;1988;202212;2022;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;PIURA;TAMBO GRANDE;200114;LAS MONICAS;I-1;NINGUN CLAS;SALUD LUCIANO CASTILLO COLONNA;1988;202206;2022;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;PIURA;TAMBO GRANDE;200114;LAS MONICAS;I-1;NINGUN CLAS;SALUD LUCIANO CASTILLO COLONNA;1988;202202;2022;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;PIURA;TAMBO GRANDE;200114;LAS MONICAS;I-1;NINGUN CLAS;SALUD LUCIANO CASTILLO COLONNA;1988;202210;2022;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;PIURA;TAMBO GRANDE;200114;LAS MONICAS;I-1;NINGUN CLAS;SALUD LUCIANO CASTILLO COLONNA;1988;202209;2022;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;PIURA;TAMBO GRANDE;200114;LAS MONICAS;I-1;NINGUN CLAS;SALUD LUCIANO CASTILLO COLONNA;1988;202203;2022;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;PIURA;TAMBO GRANDE;200114;LAS MONICAS;I-1;NINGUN CLAS;SALUD LUCIANO CASTILLO COLONNA;1988;202205;2022;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;PIURA;TAMBO GRANDE;200114;LAS MONICAS;I-1;NINGUN CLAS;SALUD LUCIANO CASTILLO COLONNA;1988;202211;2022;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;PIURA;TAMBO GRANDE;200114;LAS MONICAS;I-1;NINGUN CLAS;SALUD LUCIANO CASTILLO COLONNA;1988;202208;2022;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;PIURA;TAMBO GRANDE;200114;PEDREGAL;I-1;CLAS TAMBOGRANDE                   ;SALUD LUCIANO CASTILLO COLONNA;1989;202202;2022;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;PIURA;TAMBO GRANDE;200114;PEDREGAL;I-1;CLAS TAMBOGRANDE                   ;SALUD LUCIANO CASTILLO COLONNA;1989;202208;2022;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;PIURA;TAMBO GRANDE;200114;PEDREGAL;I-1;CLAS TAMBOGRANDE                   ;SALUD LUCIANO CASTILLO COLONNA;1989;202206;2022;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;PIURA;TAMBO GRANDE;200114;PEDREGAL;I-1;CLAS TAMBOGRANDE                   ;SALUD LUCIANO CASTILLO COLONNA;1989;202210;2022;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;PIURA;TAMBO GRANDE;200114;PEDREGAL;I-1;CLAS TAMBOGRANDE                   ;SALUD LUCIANO CASTILLO COLONNA;1989;202207;2022;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;PIURA;TAMBO GRANDE;200114;PEDREGAL;I-1;CLAS TAMBOGRANDE                   ;SALUD LUCIANO CASTILLO COLONNA;1989;202205;2022;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;PIURA;TAMBO GRANDE;200114;PEDREGAL;I-1;CLAS TAMBOGRANDE                   ;SALUD LUCIANO CASTILLO COLONNA;1989;202211;2022;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;PIURA;TAMBO GRANDE;200114;PEDREGAL;I-1;CLAS TAMBOGRANDE                   ;SALUD LUCIANO CASTILLO COLONNA;1989;202212;2022;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;PIURA;TAMBO GRANDE;200114;PEDREGAL;I-1;CLAS TAMBOGRANDE                   ;SALUD LUCIANO CASTILLO COLONNA;1989;202201;2022;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;PIURA;TAMBO GRANDE;200114;PEDREGAL;I-1;CLAS TAMBOGRANDE                   ;SALUD LUCIANO CASTILLO COLONNA;1989;202204;2022;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;PIURA;TAMBO GRANDE;200114;PEDREGAL;I-1;CLAS TAMBOGRANDE                   ;SALUD LUCIANO CASTILLO COLONNA;1989;202209;2022;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;PIURA;TAMBO GRANDE;200114;PEDREGAL;I-1;CLAS TAMBOGRANDE                   ;SALUD LUCIANO CASTILLO COLONNA;1989;202203;2022;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;PIURA;TAMBO GRANDE;200114;PALOMINOS;I-2;NINGUN CLAS;SALUD LUCIANO CASTILLO COLONNA;1990;202211;2022;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;PIURA;TAMBO GRANDE;200114;PALOMINOS;I-2;NINGUN CLAS;SALUD LUCIANO CASTILLO COLONNA;1990;202201;2022;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;PIURA;TAMBO GRANDE;200114;PALOMINOS;I-2;NINGUN CLAS;SALUD LUCIANO CASTILLO COLONNA;1990;202212;2022;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;PIURA;TAMBO GRANDE;200114;PALOMINOS;I-2;NINGUN CLAS;SALUD LUCIANO CASTILLO COLONNA;1990;202209;2022;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;PIURA;TAMBO GRANDE;200114;PALOMINOS;I-2;NINGUN CLAS;SALUD LUCIANO CASTILLO COLONNA;1990;202203;2022;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;PIURA;TAMBO GRANDE;200114;PALOMINOS;I-2;NINGUN CLAS;SALUD LUCIANO CASTILLO COLONNA;1990;202202;2022;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;PIURA;TAMBO GRANDE;200114;PALOMINOS;I-2;NINGUN CLAS;SALUD LUCIANO CASTILLO COLONNA;1990;202205;2022;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;PIURA;TAMBO GRANDE;200114;PALOMINOS;I-2;NINGUN CLAS;SALUD LUCIANO CASTILLO COLONNA;1990;202206;2022;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;PIURA;TAMBO GRANDE;200114;PALOMINOS;I-2;NINGUN CLAS;SALUD LUCIANO CASTILLO COLONNA;1990;202210;2022;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;PIURA;TAMBO GRANDE;200114;PALOMINOS;I-2;NINGUN CLAS;SALUD LUCIANO CASTILLO COLONNA;1990;202208;2022;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;PIURA;TAMBO GRANDE;200114;PALOMINOS;I-2;NINGUN CLAS;SALUD LUCIANO CASTILLO COLONNA;1990;202207;2022;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;PIURA;TAMBO GRANDE;200114;PALOMINOS;I-2;NINGUN CLAS;SALUD LUCIANO CASTILLO COLONNA;1990;202204;2022;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;PIURA;TAMBO GRANDE;200114;LLOQUE YUPANQUI;I-1;CLAS TAMBOGRANDE                   ;SALUD LUCIANO CASTILLO COLONNA;1991;202202;2022;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;PIURA;TAMBO GRANDE;200114;LLOQUE YUPANQUI;I-1;CLAS TAMBOGRANDE                   ;SALUD LUCIANO CASTILLO COLONNA;1991;202208;2022;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;PIURA;TAMBO GRANDE;200114;LLOQUE YUPANQUI;I-1;CLAS TAMBOGRANDE                   ;SALUD LUCIANO CASTILLO COLONNA;1991;202212;2022;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;PIURA;TAMBO GRANDE;200114;LLOQUE YUPANQUI;I-1;CLAS TAMBOGRANDE                   ;SALUD LUCIANO CASTILLO COLONNA;1991;202211;2022;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;PIURA;TAMBO GRANDE;200114;LLOQUE YUPANQUI;I-1;CLAS TAMBOGRANDE                   ;SALUD LUCIANO CASTILLO COLONNA;1991;202205;2022;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;PIURA;TAMBO GRANDE;200114;LLOQUE YUPANQUI;I-1;CLAS TAMBOGRANDE                   ;SALUD LUCIANO CASTILLO COLONNA;1991;202209;2022;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;PIURA;TAMBO GRANDE;200114;LLOQUE YUPANQUI;I-1;CLAS TAMBOGRANDE                   ;SALUD LUCIANO CASTILLO COLONNA;1991;202207;2022;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;PIURA;TAMBO GRANDE;200114;LLOQUE YUPANQUI;I-1;CLAS TAMBOGRANDE                   ;SALUD LUCIANO CASTILLO COLONNA;1991;202203;2022;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;PIURA;TAMBO GRANDE;200114;LLOQUE YUPANQUI;I-1;CLAS TAMBOGRANDE                   ;SALUD LUCIANO CASTILLO COLONNA;1991;202206;2022;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;PIURA;TAMBO GRANDE;200114;LLOQUE YUPANQUI;I-1;CLAS TAMBOGRANDE                   ;SALUD LUCIANO CASTILLO COLONNA;1991;202204;2022;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;PIURA;TAMBO GRANDE;200114;LLOQUE YUPANQUI;I-1;CLAS TAMBOGRANDE                   ;SALUD LUCIANO CASTILLO COLONNA;1991;202201;2022;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;PIURA;TAMBO GRANDE;200114;LLOQUE YUPANQUI;I-1;CLAS TAMBOGRANDE                   ;SALUD LUCIANO CASTILLO COLONNA;1991;202210;2022;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;PIURA;TAMBO GRANDE;200114;EL PORVENIR;I-1;NINGUN CLAS;SALUD LUCIANO CASTILLO COLONNA;1992;202201;2022;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;PIURA;TAMBO GRANDE;200114;EL PORVENIR;I-1;NINGUN CLAS;SALUD LUCIANO CASTILLO COLONNA;1992;202207;2022;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;PIURA;TAMBO GRANDE;200114;EL PORVENIR;I-1;NINGUN CLAS;SALUD LUCIANO CASTILLO COLONNA;1992;202210;2022;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;PIURA;TAMBO GRANDE;200114;EL PORVENIR;I-1;NINGUN CLAS;SALUD LUCIANO CASTILLO COLONNA;1992;202209;2022;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;PIURA;TAMBO GRANDE;200114;EL PORVENIR;I-1;NINGUN CLAS;SALUD LUCIANO CASTILLO COLONNA;1992;202204;2022;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;PIURA;TAMBO GRANDE;200114;EL PORVENIR;I-1;NINGUN CLAS;SALUD LUCIANO CASTILLO COLONNA;1992;202212;2022;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;PIURA;TAMBO GRANDE;200114;EL PORVENIR;I-1;NINGUN CLAS;SALUD LUCIANO CASTILLO COLONNA;1992;202202;2022;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;PIURA;TAMBO GRANDE;200114;EL PORVENIR;I-1;NINGUN CLAS;SALUD LUCIANO CASTILLO COLONNA;1992;202208;2022;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;PIURA;TAMBO GRANDE;200114;EL PORVENIR;I-1;NINGUN CLAS;SALUD LUCIANO CASTILLO COLONNA;1992;202205;2022;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;PIURA;TAMBO GRANDE;200114;EL PORVENIR;I-1;NINGUN CLAS;SALUD LUCIANO CASTILLO COLONNA;1992;202203;2022;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;PIURA;TAMBO GRANDE;200114;EL PORVENIR;I-1;NINGUN CLAS;SALUD LUCIANO CASTILLO COLONNA;1992;202206;2022;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;PIURA;TAMBO GRANDE;200114;EL PORVENIR;I-1;NINGUN CLAS;SALUD LUCIANO CASTILLO COLONNA;1992;202211;2022;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;PIURA;TAMBO GRANDE;200114;YAHUAR HUACA;I-1;CLAS TAMBOGRANDE                   ;SALUD LUCIANO CASTILLO COLONNA;1993;202212;2022;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;PIURA;TAMBO GRANDE;200114;YAHUAR HUACA;I-1;CLAS TAMBOGRANDE                   ;SALUD LUCIANO CASTILLO COLONNA;1993;202201;2022;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;PIURA;TAMBO GRANDE;200114;YAHUAR HUACA;I-1;CLAS TAMBOGRANDE                   ;SALUD LUCIANO CASTILLO COLONNA;1993;202209;2022;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;PIURA;TAMBO GRANDE;200114;YAHUAR HUACA;I-1;CLAS TAMBOGRANDE                   ;SALUD LUCIANO CASTILLO COLONNA;1993;202204;2022;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;PIURA;TAMBO GRANDE;200114;YAHUAR HUACA;I-1;CLAS TAMBOGRANDE                   ;SALUD LUCIANO CASTILLO COLONNA;1993;202207;2022;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;PIURA;TAMBO GRANDE;200114;YAHUAR HUACA;I-1;CLAS TAMBOGRANDE                   ;SALUD LUCIANO CASTILLO COLONNA;1993;202211;2022;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;PIURA;TAMBO GRANDE;200114;YAHUAR HUACA;I-1;CLAS TAMBOGRANDE                   ;SALUD LUCIANO CASTILLO COLONNA;1993;202210;2022;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;PIURA;TAMBO GRANDE;200114;YAHUAR HUACA;I-1;CLAS TAMBOGRANDE                   ;SALUD LUCIANO CASTILLO COLONNA;1993;202203;2022;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;PIURA;TAMBO GRANDE;200114;YAHUAR HUACA;I-1;CLAS TAMBOGRANDE                   ;SALUD LUCIANO CASTILLO COLONNA;1993;202206;2022;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;PIURA;TAMBO GRANDE;200114;YAHUAR HUACA;I-1;CLAS TAMBOGRANDE                   ;SALUD LUCIANO CASTILLO COLONNA;1993;202205;2022;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;PIURA;TAMBO GRANDE;200114;YAHUAR HUACA;I-1;CLAS TAMBOGRANDE                   ;SALUD LUCIANO CASTILLO COLONNA;1993;202202;2022;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;PIURA;TAMBO GRANDE;200114;YAHUAR HUACA;I-1;CLAS TAMBOGRANDE                   ;SALUD LUCIANO CASTILLO COLONNA;1993;202208;2022;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;PIURA;TAMBO GRANDE;200114;OCOTO ALTO;I-1;CLAS TAMBOGRANDE                   ;SALUD LUCIANO CASTILLO COLONNA;1994;202205;2022;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;PIURA;TAMBO GRANDE;200114;OCOTO ALTO;I-1;CLAS TAMBOGRANDE                   ;SALUD LUCIANO CASTILLO COLONNA;1994;202211;2022;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;PIURA;TAMBO GRANDE;200114;OCOTO ALTO;I-1;CLAS TAMBOGRANDE                   ;SALUD LUCIANO CASTILLO COLONNA;1994;202208;2022;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;PIURA;TAMBO GRANDE;200114;OCOTO ALTO;I-1;CLAS TAMBOGRANDE                   ;SALUD LUCIANO CASTILLO COLONNA;1994;202202;2022;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;PIURA;TAMBO GRANDE;200114;OCOTO ALTO;I-1;CLAS TAMBOGRANDE                   ;SALUD LUCIANO CASTILLO COLONNA;1994;202201;2022;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;PIURA;TAMBO GRANDE;200114;OCOTO ALTO;I-1;CLAS TAMBOGRANDE                   ;SALUD LUCIANO CASTILLO COLONNA;1994;202207;2022;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;PIURA;TAMBO GRANDE;200114;OCOTO ALTO;I-1;CLAS TAMBOGRANDE                   ;SALUD LUCIANO CASTILLO COLONNA;1994;202204;2022;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;PIURA;TAMBO GRANDE;200114;OCOTO ALTO;I-1;CLAS TAMBOGRANDE                   ;SALUD LUCIANO CASTILLO COLONNA;1994;202210;2022;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;PIURA;TAMBO GRANDE;200114;OCOTO ALTO;I-1;CLAS TAMBOGRANDE                   ;SALUD LUCIANO CASTILLO COLONNA;1994;202209;2022;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;PIURA;TAMBO GRANDE;200114;OCOTO ALTO;I-1;CLAS TAMBOGRANDE                   ;SALUD LUCIANO CASTILLO COLONNA;1994;202203;2022;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;PIURA;TAMBO GRANDE;200114;OCOTO ALTO;I-1;CLAS TAMBOGRANDE                   ;SALUD LUCIANO CASTILLO COLONNA;1994;202212;2022;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;PIURA;TAMBO GRANDE;200114;OCOTO ALTO;I-1;CLAS TAMBOGRANDE                   ;SALUD LUCIANO CASTILLO COLONNA;1994;202206;2022;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;PIURA;TAMBO GRANDE;200114;PROGRESO BAJO;I-2;CLAS TAMBOGRANDE                   ;SALUD LUCIANO CASTILLO COLONNA;1995;202203;2022;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;PIURA;TAMBO GRANDE;200114;PROGRESO BAJO;I-2;CLAS TAMBOGRANDE                   ;SALUD LUCIANO CASTILLO COLONNA;1995;202209;2022;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;PIURA;TAMBO GRANDE;200114;PROGRESO BAJO;I-2;CLAS TAMBOGRANDE                   ;SALUD LUCIANO CASTILLO COLONNA;1995;202206;2022;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;PIURA;TAMBO GRANDE;200114;PROGRESO BAJO;I-2;CLAS TAMBOGRANDE                   ;SALUD LUCIANO CASTILLO COLONNA;1995;202212;2022;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;PIURA;TAMBO GRANDE;200114;PROGRESO BAJO;I-2;CLAS TAMBOGRANDE                   ;SALUD LUCIANO CASTILLO COLONNA;1995;202204;2022;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;PIURA;TAMBO GRANDE;200114;PROGRESO BAJO;I-2;CLAS TAMBOGRANDE                   ;SALUD LUCIANO CASTILLO COLONNA;1995;202201;2022;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;PIURA;TAMBO GRANDE;200114;PROGRESO BAJO;I-2;CLAS TAMBOGRANDE                   ;SALUD LUCIANO CASTILLO COLONNA;1995;202202;2022;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;PIURA;TAMBO GRANDE;200114;PROGRESO BAJO;I-2;CLAS TAMBOGRANDE                   ;SALUD LUCIANO CASTILLO COLONNA;1995;202205;2022;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;PIURA;TAMBO GRANDE;200114;PROGRESO BAJO;I-2;CLAS TAMBOGRANDE                   ;SALUD LUCIANO CASTILLO COLONNA;1995;202211;2022;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;PIURA;TAMBO GRANDE;200114;PROGRESO BAJO;I-2;CLAS TAMBOGRANDE                   ;SALUD LUCIANO CASTILLO COLONNA;1995;202208;2022;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;PIURA;TAMBO GRANDE;200114;PROGRESO BAJO;I-2;CLAS TAMBOGRANDE                   ;SALUD LUCIANO CASTILLO COLONNA;1995;202207;2022;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;PIURA;TAMBO GRANDE;200114;PROGRESO BAJO;I-2;CLAS TAMBOGRANDE                   ;SALUD LUCIANO CASTILLO COLONNA;1995;202210;2022;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;PIURA;TAMBO GRANDE;200114;CP3-SAN MARTIN;I-1;NINGUN CLAS;SALUD LUCIANO CASTILLO COLONNA;1996;202201;2022;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;PIURA;TAMBO GRANDE;200114;CP3-SAN MARTIN;I-1;NINGUN CLAS;SALUD LUCIANO CASTILLO COLONNA;1996;202208;2022;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;PIURA;TAMBO GRANDE;200114;CP3-SAN MARTIN;I-1;NINGUN CLAS;SALUD LUCIANO CASTILLO COLONNA;1996;202205;2022;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;PIURA;TAMBO GRANDE;200114;CP3-SAN MARTIN;I-1;NINGUN CLAS;SALUD LUCIANO CASTILLO COLONNA;1996;202210;2022;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;PIURA;TAMBO GRANDE;200114;CP3-SAN MARTIN;I-1;NINGUN CLAS;SALUD LUCIANO CASTILLO COLONNA;1996;202211;2022;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;PIURA;TAMBO GRANDE;200114;CP3-SAN MARTIN;I-1;NINGUN CLAS;SALUD LUCIANO CASTILLO COLONNA;1996;202207;2022;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;PIURA;TAMBO GRANDE;200114;CP3-SAN MARTIN;I-1;NINGUN CLAS;SALUD LUCIANO CASTILLO COLONNA;1996;202202;2022;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;PIURA;TAMBO GRANDE;200114;CP3-SAN MARTIN;I-1;NINGUN CLAS;SALUD LUCIANO CASTILLO COLONNA;1996;202204;2022;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;PIURA;TAMBO GRANDE;200114;CP3-SAN MARTIN;I-1;NINGUN CLAS;SALUD LUCIANO CASTILLO COLONNA;1996;202212;2022;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;PIURA;TAMBO GRANDE;200114;CP3-SAN MARTIN;I-1;NINGUN CLAS;SALUD LUCIANO CASTILLO COLONNA;1996;202203;2022;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;PIURA;TAMBO GRANDE;200114;CP3-SAN MARTIN;I-1;NINGUN CLAS;SALUD LUCIANO CASTILLO COLONNA;1996;202209;2022;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;PIURA;TAMBO GRANDE;200114;CP3-SAN MARTIN;I-1;NINGUN CLAS;SALUD LUCIANO CASTILLO COLONNA;1996;202206;2022;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;PIURA;TAMBO GRANDE;200114;CP4;I-1;NINGUN CLAS;SALUD LUCIANO CASTILLO COLONNA;1997;202210;2022;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;PIURA;TAMBO GRANDE;200114;CP4;I-1;NINGUN CLAS;SALUD LUCIANO CASTILLO COLONNA;1997;202202;2022;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;PIURA;TAMBO GRANDE;200114;CP4;I-1;NINGUN CLAS;SALUD LUCIANO CASTILLO COLONNA;1997;202212;2022;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;PIURA;TAMBO GRANDE;200114;CP4;I-1;NINGUN CLAS;SALUD LUCIANO CASTILLO COLONNA;1997;202206;2022;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;PIURA;TAMBO GRANDE;200114;CP4;I-1;NINGUN CLAS;SALUD LUCIANO CASTILLO COLONNA;1997;202208;2022;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;PIURA;TAMBO GRANDE;200114;CP4;I-1;NINGUN CLAS;SALUD LUCIANO CASTILLO COLONNA;1997;202205;2022;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;PIURA;TAMBO GRANDE;200114;CP4;I-1;NINGUN CLAS;SALUD LUCIANO CASTILLO COLONNA;1997;202203;2022;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;PIURA;TAMBO GRANDE;200114;CP4;I-1;NINGUN CLAS;SALUD LUCIANO CASTILLO COLONNA;1997;202207;2022;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;PIURA;TAMBO GRANDE;200114;CP4;I-1;NINGUN CLAS;SALUD LUCIANO CASTILLO COLONNA;1997;202201;2022;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;PIURA;TAMBO GRANDE;200114;CP4;I-1;NINGUN CLAS;SALUD LUCIANO CASTILLO COLONNA;1997;202204;2022;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;PIURA;TAMBO GRANDE;200114;CP4;I-1;NINGUN CLAS;SALUD LUCIANO CASTILLO COLONNA;1997;202209;2022;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;PIURA;TAMBO GRANDE;200114;CP4;I-1;NINGUN CLAS;SALUD LUCIANO CASTILLO COLONNA;1997;202211;2022;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;PIURA;TAMBO GRANDE;200114;GUARAGUAOS;I-1;NINGUN CLAS;SALUD LUCIANO CASTILLO COLONNA;1998;202205;2022;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;PIURA;TAMBO GRANDE;200114;GUARAGUAOS;I-1;NINGUN CLAS;SALUD LUCIANO CASTILLO COLONNA;1998;202206;2022;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;PIURA;TAMBO GRANDE;200114;GUARAGUAOS;I-1;NINGUN CLAS;SALUD LUCIANO CASTILLO COLONNA;1998;202209;2022;0;0;0;0;0;0;0;0;0;0;0;0
